timestamp,cpu_usage,ram_usage,disk_usage,network_usage,active_users,request_rate,hour,day_of_week,previous_cpu,previous_ram,previous_disk,previous_network,previous_request_rate,previous_active_users,rolling_cpu_mean,rolling_ram_mean,rolling_request_rate,target_cpu,target_ram
2026-03-17 14:15:00,64.65,78.29,37.19,65.11,1965,2771.2,14,1,56.52,76.14,37.35,62.45,2041.4,1878,59.41666666666663,76.92666666666663,2443.5000000000014,59.54,79.91
2026-03-17 14:20:00,51.55,78.68,37.37,52.49,1961,2054.1,14,1,64.65,78.29,37.19,65.11,2771.2,1965,57.5733333333333,77.70333333333332,2288.9000000000015,54.67,79.78
2026-03-17 14:25:00,65.36,79.59,37.29,65.72,2014,2613.1,14,1,51.55,78.68,37.37,52.49,2054.1,1961,60.51999999999996,78.85333333333331,2479.4666666666676,53.83,79.3
2026-03-17 14:30:00,59.54,79.91,37.37,70.23,2061,2905.3,14,1,65.36,79.59,37.29,65.72,2613.1,2014,58.81666666666663,79.3933333333333,2524.166666666668,57.46,78.0
2026-03-17 14:35:00,54.67,79.78,37.3,65.31,1944,2584.5,14,1,59.54,79.91,37.37,70.23,2905.3,2061,59.85666666666663,79.75999999999998,2700.9666666666676,54.64,78.02
2026-03-17 14:40:00,53.83,79.3,37.1,59.81,1903,2353.7,14,1,54.67,79.78,37.3,65.31,2584.5,1944,56.01333333333329,79.66333333333331,2614.5000000000014,64.38,78.82
2026-03-17 14:45:00,57.46,78.0,37.02,64.94,1990,2566.1,14,1,53.83,79.3,37.1,59.81,2353.7,1903,55.319999999999965,79.02666666666664,2501.4333333333343,60.16,81.03
2026-03-17 14:50:00,54.64,78.02,37.16,64.73,2023,2083.7,14,1,57.46,78.0,37.02,64.94,2566.1,1990,55.30999999999997,78.43999999999998,2334.5000000000014,53.07,82.25
2026-03-17 14:55:00,64.38,78.82,37.92,65.6,1920,2440.7,14,1,54.64,78.02,37.16,64.73,2083.7,2023,58.82666666666663,78.27999999999997,2363.5000000000014,55.62,82.45
2026-03-17 15:00:00,60.16,81.03,37.71,70.27,2061,2757.3,15,1,64.38,78.82,37.92,65.6,2440.7,1920,59.72666666666663,79.28999999999998,2427.233333333334,56.8,82.81
2026-03-17 15:05:00,53.07,82.25,37.07,56.61,2012,2067.4,15,1,60.16,81.03,37.71,70.27,2757.3,2061,59.20333333333329,80.69999999999997,2421.8000000000015,60.64,83.69
2026-03-17 15:10:00,55.62,82.45,37.57,69.04,2085,2553.6,15,1,53.07,82.25,37.07,56.61,2067.4,2012,56.283333333333296,81.90999999999997,2459.4333333333348,61.84,82.22
2026-03-17 15:15:00,56.8,82.81,37.86,70.76,1999,2440.9,15,1,55.62,82.45,37.57,69.04,2553.6,2085,55.1633333333333,82.50333333333332,2353.9666666666676,62.31,82.44
2026-03-17 15:20:00,60.64,83.69,37.8,68.98,2056,2754.3,15,1,56.8,82.81,37.86,70.76,2440.9,1999,57.68666666666663,82.9833333333333,2582.9333333333348,50.98,82.01
2026-03-17 15:25:00,61.84,82.22,36.6,69.64,2065,2775.8,15,1,60.64,83.69,37.8,68.98,2754.3,2056,59.75999999999996,82.90666666666664,2657.0000000000014,66.32,81.18
2026-03-17 15:30:00,62.31,82.44,37.42,65.39,1976,2503.8,15,1,61.84,82.22,36.6,69.64,2775.8,2065,61.596666666666636,82.7833333333333,2677.966666666668,50.97,80.66
2026-03-17 15:35:00,50.98,82.01,37.12,66.86,2006,2506.7,15,1,62.31,82.44,37.42,65.39,2503.8,1976,58.37666666666663,82.22333333333331,2595.4333333333348,61.45,79.73
2026-03-17 15:40:00,66.32,81.18,37.51,70.96,2020,2706.8,15,1,50.98,82.01,37.12,66.86,2506.7,2006,59.869999999999955,81.87666666666665,2572.4333333333348,61.38,80.4
2026-03-17 15:45:00,50.97,80.66,37.51,58.17,2025,2150.6,15,1,66.32,81.18,37.51,70.96,2706.8,2020,56.089999999999954,81.28333333333332,2454.700000000001,63.94,79.44
2026-03-17 15:50:00,61.45,79.73,37.6,71.38,2041,2941.8,15,1,50.97,80.66,37.51,58.17,2150.6,2025,59.57999999999996,80.52333333333331,2599.733333333335,47.18,78.49
2026-03-17 15:55:00,61.38,80.4,37.29,67.46,2013,2488.6,15,1,61.45,79.73,37.6,71.38,2941.8,2041,57.9333333333333,80.2633333333333,2527.0000000000014,60.75,78.27
2026-03-17 16:00:00,63.94,79.44,37.29,70.71,1967,2692.7,16,1,61.38,80.4,37.29,67.46,2488.6,2013,62.25666666666663,79.85666666666664,2707.700000000001,46.72,78.76
2026-03-17 16:05:00,47.18,78.49,36.4,51.67,1999,2000.8,16,1,63.94,79.44,37.29,70.71,2692.7,1967,57.499999999999964,79.44333333333331,2394.033333333334,41.88,78.88
2026-03-17 16:10:00,60.75,78.27,37.37,61.2,2008,2469.2,16,1,47.18,78.49,36.4,51.67,2000.8,1999,57.289999999999964,78.7333333333333,2387.566666666668,42.32,79.03
2026-03-17 16:15:00,46.72,78.76,37.65,55.37,1950,1807.8,16,1,60.75,78.27,37.37,61.2,2469.2,2008,51.54999999999996,78.50666666666665,2092.6000000000013,58.05,79.2
2026-03-17 16:20:00,41.88,78.88,37.8,51.73,1988,1776.6,16,1,46.72,78.76,37.65,55.37,1807.8,1950,49.783333333333296,78.63666666666664,2017.8666666666677,56.11,79.44
2026-03-17 16:25:00,42.32,79.03,37.71,56.88,1973,1662.1,16,1,41.88,78.88,37.8,51.73,1776.6,1988,43.639999999999965,78.88999999999997,1748.8333333333346,45.22,79.98
2026-03-17 16:30:00,58.05,79.2,37.45,66.4,2003,2632.6,16,1,42.32,79.03,37.71,56.88,1662.1,1973,47.41666666666663,79.03666666666663,2023.7666666666676,48.24,79.63
2026-03-17 16:35:00,56.11,79.44,37.22,76.13,2061,2852.4,16,1,58.05,79.2,37.45,66.4,2632.6,2003,52.15999999999997,79.2233333333333,2382.366666666668,58.93,79.02
2026-03-17 16:40:00,45.22,79.98,37.6,46.54,1992,1968.8,16,1,56.11,79.44,37.22,76.13,2852.4,2061,53.12666666666663,79.53999999999998,2484.600000000001,46.28,78.63
2026-03-17 16:45:00,48.24,79.63,37.54,54.34,1939,2078.3,16,1,45.22,79.98,37.6,46.54,1968.8,1992,49.85666666666663,79.68333333333331,2299.8333333333344,58.13,79.76
2026-03-17 16:50:00,58.93,79.02,37.9,70.41,1974,2398.8,16,1,48.24,79.63,37.54,54.34,2078.3,1939,50.796666666666624,79.54333333333331,2148.6333333333346,51.51,78.66
2026-03-17 16:55:00,46.28,78.63,37.73,54.59,1984,1948.2,16,1,58.93,79.02,37.9,70.41,2398.8,1974,51.149999999999956,79.0933333333333,2141.766666666668,64.67,78.93
2026-03-17 17:00:00,58.13,79.76,37.44,72.32,1961,2591.1,17,1,46.28,78.63,37.73,54.59,1948.2,1984,54.44666666666663,79.13666666666664,2312.700000000001,45.64,79.2
2026-03-17 17:05:00,51.51,78.66,37.66,63.09,1983,2292.7,17,1,58.13,79.76,37.44,72.32,2591.1,1961,51.9733333333333,79.01666666666664,2277.3333333333344,59.45,78.7
2026-03-17 17:10:00,64.67,78.93,38.05,71.08,1912,2628.5,17,1,51.51,78.66,37.66,63.09,2292.7,1983,58.103333333333296,79.11666666666665,2504.100000000001,48.56,79.52
2026-03-17 17:15:00,45.64,79.2,37.68,62.32,1938,2097.1,17,1,64.67,78.93,38.05,71.08,2628.5,1912,53.93999999999996,78.92999999999996,2339.4333333333343,50.56,78.16
2026-03-17 17:20:00,59.45,78.7,37.34,65.69,1845,2448.3,17,1,45.64,79.2,37.68,62.32,2097.1,1938,56.58666666666662,78.94333333333331,2391.300000000001,50.67,78.52
2026-03-17 17:25:00,48.56,79.52,37.45,48.61,1889,1851.1,17,1,59.45,78.7,37.34,65.69,2448.3,1845,51.21666666666663,79.13999999999997,2132.1666666666674,49.19,78.56
2026-03-17 17:30:00,50.56,78.16,37.99,58.51,1839,2282.2,17,1,48.56,79.52,37.45,48.61,1851.1,1889,52.85666666666663,78.79333333333331,2193.8666666666677,54.45,78.05
2026-03-17 17:35:00,50.67,78.52,37.47,57.42,1939,2255.0,17,1,50.56,78.16,37.99,58.51,2282.2,1839,49.92999999999997,78.7333333333333,2129.4333333333343,63.76,78.6
2026-03-17 17:40:00,49.19,78.56,37.16,50.63,1868,1888.1,17,1,50.67,78.52,37.47,57.42,2255.0,1939,50.139999999999965,78.41333333333331,2141.766666666668,57.45,78.63
2026-03-17 17:45:00,54.45,78.05,36.95,51.79,1928,2001.4,17,1,49.19,78.56,37.16,50.63,1888.1,1868,51.43666666666663,78.37666666666665,2048.1666666666674,51.51,76.68
2026-03-17 17:50:00,63.76,78.6,37.81,68.33,1860,2628.5,17,1,54.45,78.05,36.95,51.79,2001.4,1928,55.79999999999996,78.40333333333331,2172.6666666666674,58.19,77.78
2026-03-17 17:55:00,57.45,78.63,37.63,64.65,1847,2411.6,17,1,63.76,78.6,37.81,68.33,2628.5,1860,58.55333333333329,78.42666666666663,2347.166666666668,57.28,77.34
2026-03-17 18:00:00,51.51,76.68,37.57,61.4,1870,2387.7,18,1,57.45,78.63,37.63,64.65,2411.6,1847,57.573333333333295,77.96999999999997,2475.9333333333343,60.97,78.2
2026-03-17 18:05:00,58.19,77.78,37.77,65.49,1846,2352.4,18,1,51.51,76.68,37.57,61.4,2387.7,1870,55.71666666666663,77.69666666666664,2383.900000000001,52.09,79.58
2026-03-17 18:10:00,57.28,77.34,37.99,55.98,1858,2152.2,18,1,58.19,77.78,37.77,65.49,2352.4,1846,55.65999999999996,77.26666666666665,2297.433333333334,45.2,77.36
2026-03-17 18:15:00,60.97,78.2,37.62,70.66,1871,2709.2,18,1,57.28,77.34,37.99,55.98,2152.2,1858,58.8133333333333,77.77333333333331,2404.600000000001,61.07,78.37
2026-03-17 18:20:00,52.09,79.58,37.96,68.21,1857,2555.6,18,1,60.97,78.2,37.62,70.66,2709.2,1871,56.779999999999966,78.37333333333332,2472.333333333334,46.23,78.05
2026-03-17 18:25:00,45.2,77.36,38.07,54.1,1847,1875.0,18,1,52.09,79.58,37.96,68.21,2555.6,1857,52.753333333333295,78.37999999999998,2379.9333333333343,49.88,76.54
2026-03-17 18:30:00,61.07,78.37,37.54,61.59,1900,2263.4,18,1,45.2,77.36,38.07,54.1,1875.0,1847,52.78666666666663,78.43666666666665,2231.3333333333344,52.38,76.18
2026-03-17 18:35:00,46.23,78.05,38.27,56.63,1844,1751.1,18,1,61.07,78.37,37.54,61.59,2263.4,1900,50.83333333333329,77.92666666666663,1963.1666666666679,45.08,76.16
2026-03-17 18:40:00,49.88,76.54,37.49,58.47,1806,1893.9,18,1,46.23,78.05,38.27,56.63,1751.1,1844,52.393333333333295,77.65333333333331,1969.4666666666678,49.77,75.05
2026-03-17 18:45:00,52.38,76.18,38.2,55.62,1746,2151.3,18,1,49.88,76.54,37.49,58.47,1893.9,1806,49.496666666666634,76.9233333333333,1932.100000000001,53.03,75.32
2026-03-17 18:50:00,45.08,76.16,37.62,56.88,1733,1907.2,18,1,52.38,76.18,38.2,55.62,2151.3,1746,49.113333333333294,76.29333333333331,1984.1333333333343,43.8,72.52
2026-03-17 18:55:00,49.77,75.05,37.87,57.02,1740,2086.6,18,1,45.08,76.16,37.62,56.88,1907.2,1733,49.07666666666663,75.79666666666664,2048.3666666666672,49.72,73.04
2026-03-17 19:00:00,53.03,75.32,37.84,48.31,1711,1977.1,19,1,49.77,75.05,37.87,57.02,2086.6,1740,49.293333333333294,75.50999999999998,1990.3000000000009,83.94,88.88
2026-03-17 19:05:00,43.8,72.52,37.84,43.25,1729,1650.5,19,1,53.03,75.32,37.84,48.31,1977.1,1711,48.866666666666625,74.29666666666664,1904.7333333333343,53.91,73.62
2026-03-17 19:10:00,49.72,73.04,38.38,57.77,1689,2057.8,19,1,43.8,72.52,37.84,43.25,1650.5,1729,48.84999999999996,73.62666666666665,1895.1333333333341,43.22,72.6
2026-03-17 19:15:00,83.94,88.88,37.58,90.54,2635,3065.7,19,1,49.72,73.04,38.38,57.77,2057.8,1689,59.153333333333286,78.14666666666665,2258.0000000000005,45.41,71.9
2026-03-17 19:20:00,53.91,73.62,37.42,59.02,1663,2209.9,19,1,83.94,88.88,37.58,90.54,3065.7,2635,62.52333333333329,78.51333333333332,2444.4666666666676,40.61,72.05
2026-03-17 19:25:00,43.22,72.6,38.27,51.99,1648,1642.5,19,1,53.91,73.62,37.42,59.02,2209.9,1663,60.35666666666663,78.36666666666663,2306.033333333334,46.56,71.66
2026-03-17 19:30:00,45.41,71.9,37.78,46.59,1568,1918.8,19,1,43.22,72.6,38.27,51.99,1642.5,1648,47.51333333333329,72.70666666666665,1923.7333333333343,38.03,70.43
2026-03-17 19:35:00,40.61,72.05,38.08,48.98,1618,1769.1,19,1,45.41,71.9,37.78,46.59,1918.8,1568,43.07999999999996,72.18333333333331,1776.8000000000009,50.86,69.51
2026-03-17 19:40:00,46.56,71.66,37.67,52.12,1611,2048.8,19,1,40.61,72.05,38.08,48.98,1769.1,1618,44.19333333333329,71.86999999999998,1912.2333333333343,42.48,68.51
2026-03-17 19:45:00,38.03,70.43,38.62,38.77,1604,1387.0,19,1,46.56,71.66,37.67,52.12,2048.8,1611,41.7333333333333,71.37999999999998,1734.9666666666674,47.31,69.61
2026-03-17 19:50:00,50.86,69.51,37.89,51.83,1560,1992.7,19,1,38.03,70.43,38.62,38.77,1387.0,1604,45.149999999999956,70.5333333333333,1809.500000000001,49.07,69.85
2026-03-17 19:55:00,42.48,68.51,38.38,39.91,1538,1683.6,19,1,50.86,69.51,37.89,51.83,1992.7,1560,43.789999999999964,69.48333333333332,1687.7666666666676,46.74,69.71
2026-03-17 20:00:00,47.31,69.61,38.56,39.61,1556,1442.0,20,1,42.48,68.51,38.38,39.91,1683.6,1538,46.8833333333333,69.20999999999998,1706.100000000001,38.5,70.26
2026-03-17 20:05:00,49.07,69.85,37.81,55.55,1529,2015.1,20,1,47.31,69.61,38.56,39.61,1442.0,1556,46.28666666666663,69.32333333333331,1713.5666666666675,48.1,70.09
2026-03-17 20:10:00,46.74,69.71,38.55,51.84,1588,1758.6,20,1,49.07,69.85,37.81,55.55,2015.1,1529,47.70666666666663,69.72333333333331,1738.5666666666675,43.63,69.25
2026-03-17 20:15:00,38.5,70.26,38.19,45.47,1498,1596.5,20,1,46.74,69.71,38.55,51.84,1758.6,1588,44.76999999999996,69.93999999999998,1790.0666666666675,42.8,68.55
2026-03-17 20:20:00,48.1,70.09,38.26,59.78,1475,1905.9,20,1,38.5,70.26,38.19,45.47,1596.5,1498,44.44666666666663,70.01999999999998,1753.6666666666677,41.25,68.05
2026-03-17 20:25:00,43.63,69.25,37.46,51.35,1407,1543.4,20,1,48.1,70.09,38.26,59.78,1905.9,1475,43.40999999999996,69.86666666666666,1681.9333333333343,38.86,68.07
2026-03-17 20:30:00,42.8,68.55,37.81,46.77,1446,1552.4,20,1,43.63,69.25,37.46,51.35,1543.4,1407,44.8433333333333,69.29666666666664,1667.2333333333343,40.76,67.7
2026-03-17 20:35:00,41.25,68.05,38.42,49.07,1331,1289.6,20,1,42.8,68.55,37.81,46.77,1552.4,1446,42.55999999999997,68.61666666666663,1461.800000000001,36.61,68.37
2026-03-17 20:40:00,38.86,68.07,38.26,38.55,1391,1332.1,20,1,41.25,68.05,38.42,49.07,1289.6,1331,40.96999999999996,68.2233333333333,1391.3666666666675,36.34,66.76
2026-03-17 20:45:00,40.76,67.7,38.23,54.36,1419,1851.2,20,1,38.86,68.07,38.26,38.55,1332.1,1391,40.28999999999996,67.93999999999997,1490.9666666666678,41.09,66.6
2026-03-17 20:50:00,36.61,68.37,37.93,43.28,1373,1679.5,20,1,40.76,67.7,38.23,54.36,1851.2,1419,38.7433333333333,68.04666666666664,1620.9333333333343,48.87,67.5
2026-03-17 20:55:00,36.34,66.76,38.2,34.66,1384,1229.9,20,1,36.61,68.37,37.93,43.28,1679.5,1373,37.9033333333333,67.60999999999997,1586.8666666666677,46.76,68.63
2026-03-17 21:00:00,41.09,66.6,38.53,45.4,1324,1374.0,21,1,36.34,66.76,38.2,34.66,1229.9,1384,38.0133333333333,67.24333333333333,1427.800000000001,38.04,69.14
2026-03-17 21:05:00,48.87,67.5,37.79,57.25,1369,1862.7,21,1,41.09,66.6,38.53,45.4,1374.0,1324,42.099999999999966,66.95333333333332,1488.8666666666677,38.56,68.37
2026-03-17 21:10:00,46.76,68.63,38.67,54.2,1302,1681.0,21,1,48.87,67.5,37.79,57.25,1862.7,1369,45.573333333333295,67.57666666666664,1639.2333333333343,66.81,67.27
2026-03-17 21:15:00,38.04,69.14,38.41,40.03,1294,1254.4,21,1,46.76,68.63,38.67,54.2,1681.0,1302,44.55666666666662,68.4233333333333,1599.3666666666677,36.45,66.36
2026-03-17 21:20:00,38.56,68.37,38.51,37.83,1297,1165.6,21,1,38.04,69.14,38.41,40.03,1254.4,1294,41.119999999999955,68.71333333333331,1367.000000000001,48.18,66.01
2026-03-17 21:25:00,66.81,67.27,60.14,38.19,1239,1352.6,21,1,38.56,68.37,38.51,37.83,1165.6,1297,47.80333333333329,68.25999999999998,1257.5333333333344,40.07,65.81
2026-03-17 21:30:00,36.45,66.36,38.02,41.17,1221,1299.7,21,1,66.81,67.27,60.14,38.19,1352.6,1239,47.27333333333329,67.33333333333331,1272.6333333333341,40.72,64.83
2026-03-17 21:35:00,48.18,66.01,38.83,52.57,1208,1629.5,21,1,36.45,66.36,38.02,41.17,1299.7,1221,50.47999999999996,66.54666666666664,1427.2666666666676,35.43,63.13
2026-03-17 21:40:00,40.07,65.81,38.85,36.93,1224,1094.3,21,1,48.18,66.01,38.83,52.57,1629.5,1208,41.56666666666663,66.05999999999999,1341.1666666666677,38.29,61.62
2026-03-17 21:45:00,40.72,64.83,38.69,40.95,1193,1498.6,21,1,40.07,65.81,38.85,36.93,1094.3,1224,42.98999999999996,65.54999999999997,1407.4666666666674,39.73,61.9
2026-03-17 21:50:00,35.43,63.13,38.64,43.03,1144,1260.5,21,1,40.72,64.83,38.69,40.95,1498.6,1193,38.73999999999996,64.58999999999997,1284.4666666666674,40.47,62.19
2026-03-17 21:55:00,38.29,61.62,38.54,40.22,1136,1130.6,21,1,35.43,63.13,38.64,43.03,1260.5,1144,38.146666666666626,63.19333333333331,1296.5666666666675,37.49,62.02
2026-03-17 22:00:00,39.73,61.9,38.42,30.98,1173,1137.2,22,1,38.29,61.62,38.54,40.22,1130.6,1136,37.81666666666663,62.21666666666664,1176.100000000001,39.53,61.59
2026-03-17 22:05:00,40.47,62.19,38.27,44.02,1156,1407.4,22,1,39.73,61.9,38.42,30.98,1137.2,1173,39.49666666666662,61.90333333333331,1225.0666666666677,36.07,61.37
2026-03-17 22:10:00,37.49,62.02,38.61,43.05,1116,1309.6,22,1,40.47,62.19,38.27,44.02,1407.4,1156,39.22999999999996,62.03666666666664,1284.7333333333343,34.44,60.69
2026-03-17 22:15:00,39.53,61.59,38.95,50.46,1104,1645.3,22,1,37.49,62.02,38.61,43.05,1309.6,1116,39.1633333333333,61.93333333333331,1454.100000000001,34.22,61.13
2026-03-17 22:20:00,36.07,61.37,38.99,39.47,1067,1262.4,22,1,39.53,61.59,38.95,50.46,1645.3,1104,37.69666666666663,61.659999999999975,1405.7666666666676,33.27,60.02
2026-03-17 22:25:00,34.44,60.69,38.89,30.86,1010,995.8,22,1,36.07,61.37,38.99,39.47,1262.4,1067,36.67999999999996,61.21666666666664,1301.1666666666677,45.76,60.62
2026-03-17 22:30:00,34.22,61.13,38.82,39.9,1098,1260.4,22,1,34.44,60.69,38.89,30.86,995.8,1010,34.90999999999996,61.06333333333331,1172.8666666666675,29.7,60.45
2026-03-17 22:35:00,33.27,60.02,38.74,33.57,1001,1091.7,22,1,34.22,61.13,38.82,39.9,1260.4,1098,33.97666666666663,60.61333333333331,1115.9666666666674,32.19,60.05
2026-03-17 22:40:00,45.76,60.62,38.07,42.57,1033,1361.5,22,1,33.27,60.02,38.74,33.57,1091.7,1001,37.749999999999964,60.589999999999975,1237.8666666666677,34.72,60.54
2026-03-17 22:45:00,29.7,60.45,38.35,31.9,889,1001.5,22,1,45.76,60.62,38.07,42.57,1361.5,1033,36.2433333333333,60.36333333333331,1151.5666666666675,31.0,59.72
2026-03-17 22:50:00,32.19,60.05,37.93,34.78,912,1111.6,22,1,29.7,60.45,38.35,31.9,1001.5,889,35.88333333333329,60.373333333333306,1158.200000000001,36.09,58.93
2026-03-17 22:55:00,34.72,60.54,38.43,33.27,899,865.1,22,1,32.19,60.05,37.93,34.78,1111.6,912,32.20333333333329,60.34666666666664,992.7333333333344,28.14,57.96
2026-03-17 23:00:00,31.0,59.72,38.63,28.45,872,916.4,23,1,34.72,60.54,38.43,33.27,865.1,899,32.63666666666663,60.1033333333333,964.3666666666676,37.22,56.68
2026-03-17 23:05:00,36.09,58.93,38.52,25.79,832,1027.1,23,1,31.0,59.72,38.63,28.45,916.4,872,33.93666666666663,59.72999999999998,936.2000000000008,27.22,56.61
2026-03-17 23:10:00,28.14,57.96,38.54,30.3,831,791.5,23,1,36.09,58.93,38.52,25.79,1027.1,832,31.743333333333293,58.869999999999976,911.6666666666675,29.04,56.51
2026-03-17 23:15:00,37.22,56.68,38.99,31.94,807,973.6,23,1,28.14,57.96,38.54,30.3,791.5,831,33.81666666666663,57.85666666666665,930.7333333333341,26.51,56.5
2026-03-17 23:20:00,27.22,56.61,38.67,28.02,736,733.0,23,1,37.22,56.68,38.99,31.94,973.6,807,30.859999999999957,57.083333333333314,832.7000000000008,23.58,55.59
2026-03-17 23:25:00,29.04,56.51,38.49,28.4,859,939.9,23,1,27.22,56.61,38.67,28.02,733.0,736,31.159999999999958,56.59999999999997,882.1666666666675,37.51,55.32
2026-03-17 23:30:00,26.51,56.5,38.36,35.86,730,833.2,23,1,29.04,56.51,38.49,28.4,939.9,859,27.58999999999996,56.53999999999997,835.3666666666677,32.51,56.1
2026-03-17 23:35:00,23.58,55.59,38.12,30.15,862,862.7,23,1,26.51,56.5,38.36,35.86,833.2,730,26.376666666666626,56.19999999999998,878.6000000000009,38.04,71.31
2026-03-17 23:40:00,37.51,55.32,38.12,28.53,806,1054.9,23,1,23.58,55.59,38.12,30.15,862.7,862,29.19999999999996,55.80333333333331,916.9333333333343,33.9,56.87
2026-03-17 23:45:00,32.51,56.1,39.07,35.97,790,979.9,23,1,37.51,55.32,38.12,28.53,1054.9,806,31.199999999999957,55.66999999999998,965.8333333333343,29.89,56.36
2026-03-17 23:50:00,38.04,71.31,38.7,51.7,1048,1490.1,23,1,32.51,56.1,39.07,35.97,979.9,790,36.01999999999995,60.909999999999975,1174.9666666666674,34.64,55.14
2026-03-17 23:55:00,33.9,56.87,38.84,34.11,747,1133.9,23,1,38.04,71.31,38.7,51.7,1490.1,1048,34.81666666666663,61.42666666666664,1201.3000000000009,20.99,55.47
2026-03-18 00:00:00,29.89,56.36,35.43,29.34,704,733.2,0,2,33.9,56.87,38.84,34.11,1133.9,747,33.94333333333329,61.513333333333314,1119.0666666666675,27.3,55.51
2026-03-18 00:05:00,34.64,55.14,34.87,25.85,678,680.4,0,2,29.89,56.36,35.43,29.34,733.2,704,32.80999999999996,56.123333333333306,849.1666666666675,22.99,55.38
2026-03-18 00:10:00,20.99,55.47,35.25,14.38,718,716.2,0,2,34.64,55.14,34.87,25.85,680.4,678,28.50666666666663,55.65666666666664,709.9333333333342,22.1,53.2
2026-03-18 00:15:00,27.3,55.51,34.69,25.4,693,888.0,0,2,20.99,55.47,35.25,14.38,716.2,718,27.643333333333292,55.37333333333331,761.5333333333342,29.69,51.48
2026-03-18 00:20:00,22.99,55.38,35.08,29.16,698,718.8,0,2,27.3,55.51,34.69,25.4,888.0,693,23.75999999999996,55.45333333333331,774.333333333334,28.06,50.45
2026-03-18 00:25:00,22.1,53.2,35.35,19.07,606,514.2,0,2,22.99,55.38,35.08,29.16,718.8,698,24.129999999999963,54.69666666666664,707.0000000000009,29.46,50.73
2026-03-18 00:30:00,29.69,51.48,35.13,33.23,713,978.9,0,2,22.1,53.2,35.35,19.07,514.2,606,24.92666666666663,53.35333333333332,737.3000000000008,17.88,50.31
2026-03-18 00:35:00,28.06,50.45,34.68,25.79,681,803.7,0,2,29.69,51.48,35.13,33.23,978.9,713,26.616666666666628,51.70999999999998,765.6000000000008,32.24,50.28
2026-03-18 00:40:00,29.46,50.73,34.77,28.12,614,857.3,0,2,28.06,50.45,34.68,25.79,803.7,681,29.06999999999996,50.886666666666635,879.9666666666675,29.47,50.75
2026-03-18 00:45:00,17.88,50.31,34.93,26.09,522,556.6,0,2,29.46,50.73,34.77,28.12,857.3,614,25.133333333333294,50.49666666666664,739.2000000000008,23.36,49.59
2026-03-18 00:50:00,32.24,50.28,35.54,25.58,670,812.0,0,2,17.88,50.31,34.93,26.09,556.6,522,26.526666666666625,50.439999999999976,741.9666666666675,27.8,48.45
2026-03-18 00:55:00,29.47,50.75,35.24,28.98,591,729.5,0,2,32.24,50.28,35.54,25.58,812.0,670,26.529999999999962,50.44666666666665,699.3666666666676,26.6,49.52
2026-03-18 01:00:00,23.36,49.59,35.51,17.57,561,537.9,1,2,29.47,50.75,35.24,28.98,729.5,591,28.356666666666626,50.20666666666665,693.1333333333341,25.51,50.11
2026-03-18 01:05:00,27.8,48.45,35.45,24.48,451,540.0,1,2,23.36,49.59,35.51,17.57,537.9,561,26.876666666666626,49.59666666666664,602.4666666666675,26.48,48.39
2026-03-18 01:10:00,26.6,49.52,35.26,21.69,511,518.7,1,2,27.8,48.45,35.45,24.48,540.0,451,25.91999999999996,49.186666666666646,532.2000000000008,33.89,48.21
2026-03-18 01:15:00,25.51,50.11,35.48,27.8,496,711.6,1,2,26.6,49.52,35.26,21.69,518.7,511,26.636666666666628,49.35999999999998,590.1000000000008,21.58,49.23
2026-03-18 01:20:00,26.48,48.39,34.97,19.39,530,556.2,1,2,25.51,50.11,35.48,27.8,711.6,496,26.19666666666663,49.339999999999975,595.5000000000009,18.12,50.1
2026-03-18 01:25:00,33.89,48.21,34.75,13.12,390,491.9,1,2,26.48,48.39,34.97,19.39,556.2,530,28.626666666666626,48.90333333333331,586.5666666666675,27.24,49.67
2026-03-18 01:30:00,21.58,49.23,35.39,19.32,494,476.4,1,2,33.89,48.21,34.75,13.12,491.9,390,27.316666666666624,48.60999999999998,508.1666666666676,31.83,49.63
2026-03-18 01:35:00,18.12,50.1,35.0,21.92,488,453.6,1,2,21.58,49.23,35.39,19.32,476.4,494,24.52999999999996,49.17999999999998,473.96666666666744,31.58,49.24
2026-03-18 01:40:00,27.24,49.67,35.14,20.95,455,571.3,1,2,18.12,50.1,35.0,21.92,453.6,488,22.313333333333293,49.666666666666636,500.43333333333413,21.96,48.26
2026-03-18 01:45:00,31.83,49.63,35.18,28.53,528,789.3,1,2,27.24,49.67,35.14,20.95,571.3,455,25.72999999999996,49.799999999999976,604.7333333333341,24.83,49.61
2026-03-18 01:50:00,31.58,49.24,34.72,18.43,526,622.4,1,2,31.83,49.63,35.18,28.53,789.3,528,30.216666666666622,49.513333333333314,661.0000000000008,21.55,49.28
2026-03-18 01:55:00,21.96,48.26,35.53,27.42,503,628.6,1,2,31.58,49.24,34.72,18.43,622.4,526,28.456666666666624,49.043333333333315,680.1000000000008,20.62,49.47
2026-03-18 02:00:00,24.83,49.61,35.86,21.94,438,456.1,2,2,21.96,48.26,35.53,27.42,628.6,503,26.123333333333292,49.03666666666664,569.0333333333342,29.77,50.31
2026-03-18 02:05:00,21.55,49.28,35.88,23.94,476,492.1,2,2,24.83,49.61,35.86,21.94,456.1,438,22.77999999999996,49.049999999999976,525.6000000000008,21.97,49.61
