timestamp,cpu_usage,ram_usage,disk_usage,network_usage,active_users,request_rate,hour,day_of_week
2026-03-16 09:05:00,33.04,57.99,35.89,36.34,1049,1006.2,9,0
2026-03-16 09:10:00,36.48,58.72,36.69,45.38,1087,1409.9,9,0
2026-03-16 09:15:00,37.11,58.31,35.92,39.5,1131,1243.3,9,0
2026-03-16 09:20:00,32.44,58.84,35.98,40.11,1229,1286.7,9,0
2026-03-16 09:25:00,34.44,59.12,36.16,34.57,1081,1380.9,9,0
2026-03-16 09:30:00,31.74,59.48,36.39,41.51,1137,1120.7,9,0
2026-03-16 09:35:00,38.55,60.17,36.9,36.78,1235,1273.2,9,0
2026-03-16 09:40:00,34.11,61.03,36.2,39.04,1156,964.2,9,0
2026-03-16 09:45:00,39.87,61.16,36.11,38.52,1287,1306.9,9,0
2026-03-16 09:50:00,51.67,62.72,36.79,52.09,1299,1746.6,9,0
2026-03-16 09:55:00,35.22,60.99,36.27,36.23,1162,1360.4,9,0
2026-03-16 10:00:00,37.28,61.22,36.34,44.02,1368,1548.9,10,0
2026-03-16 10:05:00,37.36,61.76,36.57,37.73,1294,1276.7,10,0
2026-03-16 10:10:00,40.63,62.0,36.34,39.02,1304,1295.7,10,0
2026-03-16 10:15:00,39.98,61.68,36.46,38.61,1331,1657.2,10,0
2026-03-16 10:20:00,36.7,63.55,36.7,39.11,1364,1339.7,10,0
2026-03-16 10:25:00,40.22,63.57,36.59,39.5,1350,1293.5,10,0
2026-03-16 10:30:00,46.6,64.45,36.08,38.44,1346,1474.0,10,0
2026-03-16 10:35:00,35.74,64.17,36.47,80.84,1340,1544.8,10,0
2026-03-16 10:40:00,47.79,64.03,36.78,46.55,1499,1818.6,10,0
2026-03-16 10:45:00,42.52,64.71,36.74,46.08,1456,1517.9,10,0
2026-03-16 10:50:00,37.55,65.77,35.93,47.17,1478,1587.6,10,0
2026-03-16 10:55:00,38.4,66.23,36.92,56.24,1490,1898.9,10,0
2026-03-16 11:00:00,41.39,67.4,36.33,53.33,1506,1675.6,11,0
2026-03-16 11:05:00,39.25,67.68,36.93,44.67,1523,1660.5,11,0
2026-03-16 11:10:00,43.43,68.53,36.39,43.43,1591,1392.8,11,0
2026-03-16 11:15:00,50.64,68.82,36.69,52.7,1535,2040.0,11,0
2026-03-16 11:20:00,39.78,67.71,36.37,46.7,1551,1612.3,11,0
2026-03-16 11:25:00,40.88,67.89,36.15,55.93,1602,1861.1,11,0
2026-03-16 11:30:00,37.71,68.29,36.43,35.59,1580,1567.4,11,0
2026-03-16 11:35:00,45.69,69.58,36.55,45.39,1636,1637.9,11,0
2026-03-16 11:40:00,38.05,68.97,36.42,51.74,1660,1602.6,11,0
2026-03-16 11:45:00,49.6,69.36,36.8,51.1,1589,1795.4,11,0
2026-03-16 11:50:00,37.26,69.23,36.23,44.71,1576,1683.7,11,0
2026-03-16 11:55:00,51.59,71.04,36.88,57.34,1713,2256.1,11,0
2026-03-16 12:00:00,54.74,70.35,36.36,50.34,1693,2228.8,12,0
2026-03-16 12:05:00,44.61,70.2,36.76,53.36,1713,1708.4,12,0
2026-03-16 12:10:00,53.68,70.77,36.49,54.94,1712,1901.9,12,0
2026-03-16 12:15:00,39.09,70.16,37.15,55.32,1709,1870.5,12,0
2026-03-16 12:20:00,53.03,69.59,36.8,60.79,1644,2210.0,12,0
2026-03-16 12:25:00,56.2,70.75,36.5,58.74,1658,2235.0,12,0
2026-03-16 12:30:00,44.7,70.88,36.86,58.29,1787,1914.7,12,0
2026-03-16 12:35:00,51.54,71.56,36.91,60.22,1796,2328.7,12,0
2026-03-16 12:40:00,45.19,72.11,36.83,45.43,1833,1742.2,12,0
2026-03-16 12:45:00,58.71,73.19,36.81,64.98,1816,2647.5,12,0
2026-03-16 12:50:00,46.96,73.02,36.64,59.25,1819,1694.1,12,0
2026-03-16 12:55:00,56.94,72.3,37.18,67.05,1785,2370.1,12,0
2026-03-16 13:00:00,64.09,72.86,37.02,66.01,1836,2580.9,13,0
2026-03-16 13:05:00,56.16,72.28,36.29,63.84,1866,2230.0,13,0
2026-03-16 13:10:00,49.86,72.0,36.54,49.46,1863,2002.3,13,0
2026-03-16 13:15:00,60.7,73.75,36.33,62.5,1880,2554.2,13,0
2026-03-16 13:20:00,47.72,75.15,36.75,58.97,1910,2119.3,13,0
2026-03-16 13:25:00,43.8,75.45,36.66,51.17,1926,1782.0,13,0
2026-03-16 13:30:00,46.65,74.31,37.07,49.38,1841,1728.8,13,0
2026-03-16 13:35:00,58.6,75.66,36.62,52.59,1998,2121.1,13,0
2026-03-16 13:40:00,58.63,76.17,36.95,58.82,1856,2335.4,13,0
2026-03-16 13:45:00,53.64,76.2,37.37,62.91,1901,2402.5,13,0
2026-03-16 13:50:00,47.66,75.9,36.74,58.75,1878,2208.1,13,0
2026-03-16 13:55:00,44.15,76.01,36.74,56.71,1843,2115.1,13,0
2026-03-16 14:00:00,52.99,75.77,36.91,55.38,1874,2049.9,14,0
2026-03-16 14:05:00,49.77,76.79,37.13,52.32,1988,2062.7,14,0
2026-03-16 14:10:00,60.71,78.4,37.18,70.76,1894,2546.7,14,0
2026-03-16 14:15:00,55.07,78.18,37.01,74.0,1981,2518.1,14,0
2026-03-16 14:20:00,86.13,78.17,37.33,47.16,1987,1780.9,14,0
2026-03-16 14:25:00,47.36,77.76,36.7,59.26,1929,1878.5,14,0
2026-03-16 14:30:00,44.67,77.41,36.78,52.71,1955,1971.1,14,0
2026-03-16 14:35:00,50.62,77.42,36.87,64.27,1946,2269.3,14,0
2026-03-16 14:40:00,57.88,77.45,37.13,64.18,1974,2523.6,14,0
2026-03-16 14:45:00,62.17,77.1,37.63,70.48,2014,2540.8,14,0
2026-03-16 14:50:00,63.44,76.81,36.69,69.16,1970,2534.0,14,0
2026-03-16 14:55:00,57.61,76.49,36.83,63.37,1959,2499.4,14,0
2026-03-16 15:00:00,53.87,77.44,37.12,60.83,2007,2398.0,15,0
2026-03-16 15:05:00,47.34,78.86,36.64,50.04,1915,2083.9,15,0
2026-03-16 15:10:00,56.42,78.35,36.71,50.95,1976,2069.3,15,0
2026-03-16 15:15:00,57.04,78.84,37.24,70.68,2091,2477.3,15,0
2026-03-16 15:20:00,60.59,78.53,37.68,68.32,1938,2643.0,15,0
2026-03-16 15:25:00,54.85,79.0,37.05,73.81,2073,2537.9,15,0
2026-03-16 15:30:00,47.08,77.4,37.29,53.08,2058,1840.5,15,0
2026-03-16 15:35:00,62.54,79.49,37.0,63.7,2058,2566.7,15,0
2026-03-16 15:40:00,64.36,80.24,37.38,66.2,2149,2774.6,15,0
2026-03-16 15:45:00,45.82,79.2,37.87,53.9,1952,2111.8,15,0
2026-03-16 15:50:00,64.39,78.69,37.16,74.79,2007,2989.7,15,0
2026-03-16 15:55:00,61.53,78.0,37.42,61.42,2061,2298.1,15,0
2026-03-16 16:00:00,49.57,77.09,36.81,57.49,2103,2210.3,16,0
2026-03-16 16:05:00,45.88,78.64,37.46,55.77,2077,2310.9,16,0
2026-03-16 16:10:00,97.35,86.85,37.49,99.0,3170,4102.4,16,0
2026-03-16 16:15:00,63.64,78.23,37.5,77.41,1977,2682.4,16,0
2026-03-16 16:20:00,56.81,77.52,37.23,53.46,2003,2185.4,16,0
2026-03-16 16:25:00,79.73,86.17,37.68,80.14,3049,3217.9,16,0
2026-03-16 16:30:00,58.54,77.62,37.16,66.87,2082,2707.4,16,0
2026-03-16 16:35:00,60.88,77.07,37.59,52.32,1953,2259.4,16,0
2026-03-16 16:40:00,60.09,77.61,37.39,73.7,1974,2731.1,16,0
2026-03-16 16:45:00,67.91,78.62,37.53,77.07,2108,3033.9,16,0
2026-03-16 16:50:00,51.38,79.1,37.45,67.68,2082,2203.0,16,0
2026-03-16 16:55:00,51.76,79.02,37.74,68.94,1936,2380.5,16,0
2026-03-16 17:00:00,53.63,78.43,37.16,60.6,1982,2363.8,17,0
2026-03-16 17:05:00,47.66,76.1,37.56,54.7,1987,1986.9,17,0
2026-03-16 17:10:00,51.25,75.7,37.0,62.73,1951,2362.6,17,0
2026-03-16 17:15:00,54.69,77.18,37.67,47.22,1865,2151.6,17,0
2026-03-16 17:20:00,56.49,77.68,37.69,56.04,2025,2226.7,17,0
2026-03-16 17:25:00,56.1,76.69,37.29,56.76,1894,2038.0,17,0
2026-03-16 17:30:00,63.64,77.02,37.35,67.02,1993,2681.8,17,0
2026-03-16 17:35:00,54.49,76.71,37.93,58.35,1918,2323.6,17,0
2026-03-16 17:40:00,60.73,75.85,37.74,67.02,1944,2542.7,17,0
2026-03-16 17:45:00,53.25,74.25,37.58,56.18,1833,2173.2,17,0
2026-03-16 17:50:00,50.38,76.33,37.63,59.6,1862,2249.9,17,0
2026-03-16 17:55:00,43.93,77.41,37.39,42.85,1770,1912.4,17,0
2026-03-16 18:00:00,49.53,78.03,37.48,49.49,1820,2058.9,18,0
2026-03-16 18:05:00,53.47,80.0,37.86,56.2,1904,2376.2,18,0
2026-03-16 18:10:00,45.13,78.77,37.59,52.52,1785,2018.1,18,0
2026-03-16 18:15:00,46.48,99.0,38.1,57.57,1854,1823.5,18,0
2026-03-16 18:20:00,46.78,77.78,37.53,42.44,1830,1679.3,18,0
2026-03-16 18:25:00,48.01,76.7,37.83,54.77,1784,2012.0,18,0
2026-03-16 18:30:00,57.19,75.51,37.75,62.92,1736,2355.5,18,0
2026-03-16 18:35:00,96.11,74.17,36.92,63.0,1776,2290.1,18,0
2026-03-16 18:40:00,53.88,74.25,37.44,54.03,1751,2032.0,18,0
2026-03-16 18:45:00,64.07,75.15,38.1,71.55,1736,2532.1,18,0
2026-03-16 18:50:00,44.84,73.67,37.34,41.85,1741,1573.7,18,0
2026-03-16 18:55:00,47.88,74.43,37.84,57.72,1776,1873.5,18,0
2026-03-16 19:00:00,52.65,73.14,38.22,64.47,1620,1924.5,19,0
2026-03-16 19:05:00,49.46,72.49,37.76,50.69,1703,1917.5,19,0
2026-03-16 19:10:00,43.01,71.16,37.57,50.25,1725,1569.5,19,0
2026-03-16 19:15:00,45.18,71.41,37.98,51.55,1645,1667.3,19,0
2026-03-16 19:20:00,61.05,72.24,37.66,64.41,1708,2216.2,19,0
2026-03-16 19:25:00,69.29,87.96,38.94,77.24,2790,2761.3,19,0
2026-03-16 19:30:00,37.19,72.24,38.13,40.43,1710,1543.5,19,0
2026-03-16 19:35:00,49.86,71.42,37.91,50.78,1663,1953.4,19,0
2026-03-16 19:40:00,51.96,70.02,37.89,50.62,1588,2242.6,19,0
2026-03-16 19:45:00,47.29,69.79,37.97,53.1,1603,1793.1,19,0
2026-03-16 19:50:00,41.4,70.77,37.86,48.65,1549,1630.7,19,0
2026-03-16 19:55:00,74.92,70.22,37.38,43.75,1543,1667.9,19,0
2026-03-16 20:00:00,45.86,70.36,38.06,53.22,1545,1827.5,20,0
2026-03-16 20:05:00,42.81,69.34,37.93,39.72,1537,1416.3,20,0
2026-03-16 20:10:00,41.99,69.15,38.5,82.6,1463,1475.1,20,0
2026-03-16 20:15:00,35.49,68.54,37.86,34.32,1504,1425.7,20,0
2026-03-16 20:20:00,35.74,69.19,38.05,42.22,1433,1380.8,20,0
2026-03-16 20:25:00,39.99,69.31,37.63,41.41,1431,1294.5,20,0
2026-03-16 20:30:00,39.32,66.46,37.8,34.18,1471,1357.3,20,0
2026-03-16 20:35:00,42.18,65.87,38.57,42.31,1356,1586.3,20,0
2026-03-16 20:40:00,41.11,64.48,38.13,48.33,1439,1447.1,20,0
2026-03-16 20:45:00,52.63,66.7,38.37,57.83,1422,1941.0,20,0
2026-03-16 20:50:00,38.42,66.33,38.7,34.95,1373,1426.9,20,0
2026-03-16 20:55:00,43.2,67.0,38.12,44.52,1284,1448.9,20,0
2026-03-16 21:00:00,40.78,67.36,38.01,42.76,1327,1501.3,21,0
2026-03-16 21:05:00,42.99,66.93,37.92,50.68,1296,1669.1,21,0
2026-03-16 21:10:00,44.72,64.86,38.24,46.64,1320,1510.7,21,0
2026-03-16 21:15:00,45.93,65.65,37.8,46.15,1352,1704.6,21,0
2026-03-16 21:20:00,41.44,64.95,38.68,44.16,1193,1457.6,21,0
2026-03-16 21:25:00,46.36,64.8,38.57,43.63,1216,1589.9,21,0
2026-03-16 21:30:00,43.15,63.97,38.14,44.38,1274,1515.3,21,0
2026-03-16 21:35:00,42.04,63.13,38.05,40.34,1239,1456.5,21,0
2026-03-16 21:40:00,37.23,63.57,37.95,44.75,1115,1309.5,21,0
2026-03-16 21:45:00,39.9,64.34,38.75,47.73,1216,1418.7,21,0
2026-03-16 21:50:00,51.45,63.79,38.25,49.4,1236,1676.6,21,0
2026-03-16 21:55:00,36.9,62.34,38.15,44.05,1165,1533.9,21,0
2026-03-16 22:00:00,40.64,61.23,37.99,37.24,1061,1297.0,22,0
2026-03-16 22:05:00,36.54,62.32,38.18,41.91,1009,1414.7,22,0
2026-03-16 22:10:00,36.46,61.08,38.12,48.14,1100,1494.8,22,0
2026-03-16 22:15:00,37.54,60.44,38.5,47.94,1100,1245.3,22,0
2026-03-16 22:20:00,35.02,59.95,38.18,42.6,1072,1188.6,22,0
2026-03-16 22:25:00,35.3,60.68,38.86,41.46,1021,1424.6,22,0
2026-03-16 22:30:00,32.33,61.11,38.41,32.4,993,1120.5,22,0
2026-03-16 22:35:00,29.49,59.31,38.32,44.41,1035,1350.6,22,0
2026-03-16 22:40:00,33.22,59.89,38.77,33.21,869,1070.1,22,0
2026-03-16 22:45:00,40.0,77.03,38.89,48.8,1436,1604.5,22,0
2026-03-16 22:50:00,34.56,59.37,38.27,33.3,1001,925.9,22,0
2026-03-16 22:55:00,35.36,58.91,38.51,38.64,958,1280.2,22,0
2026-03-16 23:00:00,25.33,56.66,38.53,32.24,863,913.0,23,0
2026-03-16 23:05:00,36.72,56.92,38.43,29.14,900,941.6,23,0
2026-03-16 23:10:00,29.08,54.73,38.87,37.58,821,995.0,23,0
2026-03-16 23:15:00,30.91,53.41,38.37,32.47,834,1011.6,23,0
2026-03-16 23:20:00,34.15,53.19,38.49,37.35,848,898.2,23,0
2026-03-16 23:25:00,33.87,52.16,38.97,35.48,824,1118.6,23,0
2026-03-16 23:30:00,36.52,51.49,38.39,41.23,872,1147.5,23,0
2026-03-16 23:35:00,33.85,52.2,38.75,29.98,836,891.6,23,0
2026-03-16 23:40:00,34.35,53.02,38.89,34.01,767,1015.4,23,0
2026-03-16 23:45:00,30.1,52.85,38.22,26.69,735,861.8,23,0
2026-03-16 23:50:00,33.92,52.93,38.18,34.47,744,1062.2,23,0
2026-03-16 23:55:00,27.36,51.42,38.96,23.15,711,681.1,23,0
2026-03-17 00:00:00,32.8,52.48,34.92,39.82,746,1089.4,0,1
2026-03-17 00:05:00,24.21,52.2,34.46,23.8,685,660.4,0,1
2026-03-17 00:10:00,27.29,51.97,34.86,30.46,642,796.9,0,1
2026-03-17 00:15:00,30.48,52.49,34.88,34.96,617,881.8,0,1
2026-03-17 00:20:00,27.04,52.02,35.19,28.85,629,723.4,0,1
2026-03-17 00:25:00,21.6,52.64,34.99,22.6,557,535.1,0,1
2026-03-17 00:30:00,23.88,52.84,35.24,19.9,598,636.9,0,1
2026-03-17 00:35:00,31.28,52.71,34.87,29.71,661,755.2,0,1
2026-03-17 00:40:00,24.64,52.44,34.59,35.68,701,999.2,0,1
2026-03-17 00:45:00,25.74,51.57,34.94,25.41,656,561.7,0,1
2026-03-17 00:50:00,24.71,51.46,35.39,22.57,609,651.5,0,1
2026-03-17 00:55:00,23.59,50.9,35.29,20.02,475,475.3,0,1
2026-03-17 01:00:00,25.41,50.94,34.79,24.45,586,732.4,1,1
2026-03-17 01:05:00,27.01,50.02,35.24,27.05,523,562.3,1,1
2026-03-17 01:10:00,25.37,49.45,35.42,26.69,584,591.8,1,1
2026-03-17 01:15:00,22.75,48.86,35.4,23.96,512,468.1,1,1
2026-03-17 01:20:00,18.06,48.26,34.98,65.59,510,521.5,1,1
2026-03-17 01:25:00,27.07,48.81,35.6,28.65,504,582.2,1,1
2026-03-17 01:30:00,31.62,48.66,35.27,25.45,563,642.3,1,1
2026-03-17 01:35:00,17.24,48.11,35.63,27.78,423,486.8,1,1
2026-03-17 01:40:00,22.04,48.28,35.51,25.63,543,509.3,1,1
2026-03-17 01:45:00,24.44,47.63,35.4,20.04,512,558.6,1,1
2026-03-17 01:50:00,26.49,48.55,35.14,17.21,466,545.6,1,1
2026-03-17 01:55:00,20.18,48.83,34.94,27.47,539,657.3,1,1
2026-03-17 02:00:00,21.53,48.03,35.54,18.94,437,446.2,2,1
2026-03-17 02:05:00,17.99,48.09,35.12,21.1,309,305.6,2,1
2026-03-17 02:10:00,27.17,47.68,35.29,15.07,385,399.8,2,1
2026-03-17 02:15:00,21.81,46.73,35.44,31.44,453,515.3,2,1
2026-03-17 02:20:00,21.78,46.07,35.86,21.11,438,428.8,2,1
2026-03-17 02:25:00,24.2,46.57,35.67,20.76,418,396.8,2,1
2026-03-17 02:30:00,26.37,46.65,35.37,25.22,489,555.6,2,1
2026-03-17 02:35:00,26.55,46.25,35.77,16.43,388,435.9,2,1
2026-03-17 02:40:00,28.58,47.42,35.46,28.29,432,539.9,2,1
2026-03-17 02:45:00,22.02,45.98,35.19,19.21,400,490.2,2,1
2026-03-17 02:50:00,21.93,45.68,35.48,23.48,471,680.5,2,1
2026-03-17 02:55:00,24.69,46.47,35.57,17.86,384,397.6,2,1
2026-03-17 03:00:00,18.43,46.38,35.14,14.7,475,484.1,3,1
2026-03-17 03:05:00,17.11,45.62,34.88,18.83,386,362.1,3,1
2026-03-17 03:10:00,25.03,47.64,35.21,15.73,387,367.2,3,1
2026-03-17 03:15:00,23.05,47.53,35.79,28.28,368,398.1,3,1
2026-03-17 03:20:00,26.83,47.21,36.21,22.86,364,390.4,3,1
2026-03-17 03:25:00,28.12,46.97,34.99,26.61,417,484.9,3,1
2026-03-17 03:30:00,21.02,45.95,35.43,22.37,304,317.3,3,1
2026-03-17 03:35:00,23.75,46.91,35.4,25.78,300,413.7,3,1
2026-03-17 03:40:00,21.26,45.03,35.53,24.92,352,397.4,3,1
2026-03-17 03:45:00,22.26,45.76,34.92,16.46,313,369.2,3,1
2026-03-17 03:50:00,25.72,45.1,35.77,28.77,398,541.5,3,1
2026-03-17 03:55:00,27.97,45.53,35.79,19.41,412,463.8,3,1
2026-03-17 04:00:00,23.26,45.51,35.68,19.04,379,407.3,4,1
2026-03-17 04:05:00,16.62,45.51,35.4,25.95,369,448.5,4,1
2026-03-17 04:10:00,29.81,45.43,35.83,22.87,460,595.5,4,1
2026-03-17 04:15:00,16.83,45.27,35.35,31.53,362,454.7,4,1
2026-03-17 04:20:00,42.96,60.47,35.63,44.14,738,845.3,4,1
2026-03-17 04:25:00,26.52,45.68,35.71,19.91,430,452.4,4,1
2026-03-17 04:30:00,26.68,45.4,35.97,21.05,435,592.3,4,1
2026-03-17 04:35:00,26.41,45.06,35.62,23.05,429,518.8,4,1
2026-03-17 04:40:00,23.11,44.89,35.03,22.67,413,501.5,4,1
2026-03-17 04:45:00,16.94,44.45,35.63,18.64,418,544.3,4,1
2026-03-17 04:50:00,16.03,43.26,35.83,26.95,378,368.2,4,1
2026-03-17 04:55:00,21.69,44.29,36.14,24.98,444,414.1,4,1
2026-03-17 05:00:00,22.84,46.37,36.1,26.39,380,405.3,5,1
2026-03-17 05:05:00,20.81,46.44,35.76,21.35,419,448.6,5,1
2026-03-17 05:10:00,26.69,46.2,36.09,19.2,472,628.9,5,1
2026-03-17 05:15:00,22.66,46.13,35.59,18.27,438,584.0,5,1
2026-03-17 05:20:00,24.68,46.47,35.44,18.1,449,493.1,5,1
2026-03-17 05:25:00,24.36,47.63,35.99,30.57,488,448.9,5,1
2026-03-17 05:30:00,28.92,47.07,35.45,23.39,522,678.5,5,1
2026-03-17 05:35:00,23.77,46.65,35.83,25.04,521,620.5,5,1
2026-03-17 05:40:00,29.94,46.91,35.67,29.25,646,820.9,5,1
2026-03-17 05:45:00,22.88,48.04,35.66,21.27,459,638.5,5,1
2026-03-17 05:50:00,29.22,49.25,35.75,20.7,487,469.9,5,1
2026-03-17 05:55:00,27.53,50.15,35.59,23.23,514,637.0,5,1
2026-03-17 06:00:00,35.84,49.3,35.52,27.86,553,741.8,6,1
2026-03-17 06:05:00,18.52,49.52,36.32,22.44,526,449.2,6,1
2026-03-17 06:10:00,28.58,49.83,35.73,23.53,462,657.9,6,1
2026-03-17 06:15:00,27.95,50.92,36.18,28.06,623,761.0,6,1
2026-03-17 06:20:00,29.36,51.2,35.96,32.14,587,725.3,6,1
2026-03-17 06:25:00,23.19,50.91,36.4,27.99,550,635.0,6,1
2026-03-17 06:30:00,25.54,50.41,36.04,29.12,552,536.8,6,1
2026-03-17 06:35:00,19.03,49.83,36.18,20.06,622,808.7,6,1
2026-03-17 06:40:00,26.26,49.51,35.52,25.15,636,622.3,6,1
2026-03-17 06:45:00,27.82,50.27,36.17,34.87,693,775.1,6,1
2026-03-17 06:50:00,37.37,49.7,36.4,40.89,696,942.3,6,1
2026-03-17 06:55:00,29.59,50.91,35.96,35.32,665,688.5,6,1
2026-03-17 07:00:00,23.92,51.54,35.98,30.46,697,729.6,7,1
2026-03-17 07:05:00,22.58,50.75,36.37,22.17,694,645.3,7,1
2026-03-17 07:10:00,26.8,49.77,35.56,31.3,739,842.9,7,1
2026-03-17 07:15:00,34.41,50.33,36.01,29.62,759,896.1,7,1
2026-03-17 07:20:00,30.94,51.45,36.12,35.58,727,977.8,7,1
2026-03-17 07:25:00,28.02,51.95,36.25,25.39,755,640.3,7,1
2026-03-17 07:30:00,29.06,52.18,35.85,27.01,753,699.2,7,1
2026-03-17 07:35:00,29.71,52.14,35.79,27.49,836,768.6,7,1
2026-03-17 07:40:00,32.57,53.37,36.09,34.09,821,924.6,7,1
2026-03-17 07:45:00,37.13,53.8,36.44,34.91,862,1128.6,7,1
2026-03-17 07:50:00,27.51,54.25,36.03,25.31,924,935.1,7,1
2026-03-17 07:55:00,34.96,55.71,36.37,35.48,886,1171.4,7,1
2026-03-17 08:00:00,29.35,56.06,36.27,27.07,895,910.0,8,1
2026-03-17 08:05:00,29.89,54.01,36.13,27.98,870,892.2,8,1
2026-03-17 08:10:00,32.78,54.23,36.56,29.52,862,1021.4,8,1
2026-03-17 08:15:00,53.67,68.69,36.71,41.68,1449,1304.2,8,1
2026-03-17 08:20:00,31.6,56.43,36.04,42.98,961,1180.0,8,1
2026-03-17 08:25:00,34.7,57.09,36.49,35.76,999,1019.8,8,1
2026-03-17 08:30:00,34.07,58.07,36.04,33.88,911,900.8,8,1
2026-03-17 08:35:00,26.5,58.39,36.02,30.42,1031,931.1,8,1
2026-03-17 08:40:00,31.8,57.19,36.81,30.01,1000,1018.2,8,1
2026-03-17 08:45:00,35.09,57.99,36.59,31.3,1004,1288.3,8,1
2026-03-17 08:50:00,45.11,59.38,36.31,42.58,1096,1599.6,8,1
2026-03-17 08:55:00,38.22,59.71,35.66,34.98,1074,1180.0,8,1
2026-03-17 09:00:00,34.81,60.06,36.12,35.32,1078,1064.9,9,1
2026-03-17 09:05:00,35.97,59.89,36.41,39.19,1176,1271.1,9,1
2026-03-17 09:10:00,31.9,60.72,36.35,39.41,1086,1226.1,9,1
2026-03-17 09:15:00,44.07,59.57,36.49,42.92,1123,1435.8,9,1
2026-03-17 09:20:00,32.26,59.32,36.59,38.63,1123,1060.8,9,1
2026-03-17 09:25:00,36.23,59.66,36.68,38.78,1131,1061.5,9,1
2026-03-17 09:30:00,61.25,71.48,36.73,73.85,1859,2156.2,9,1
2026-03-17 09:35:00,41.74,60.67,36.89,43.58,1273,1285.6,9,1
2026-03-17 09:40:00,31.84,61.65,36.58,30.16,1121,1070.1,9,1
2026-03-17 09:45:00,37.88,61.86,36.74,50.25,1312,1472.8,9,1
2026-03-17 09:50:00,41.27,62.59,36.58,43.25,1196,1470.6,9,1
2026-03-17 09:55:00,36.51,62.84,36.53,37.69,1264,1279.7,9,1
2026-03-17 10:00:00,39.23,62.82,36.91,47.39,1285,1624.2,10,1
2026-03-17 10:05:00,42.71,61.86,36.72,48.18,1235,1603.4,10,1
2026-03-17 10:10:00,39.19,61.65,36.53,48.8,1304,1772.9,10,1
2026-03-17 10:15:00,46.58,62.23,36.79,56.08,1359,1907.4,10,1
2026-03-17 10:20:00,32.56,62.44,36.6,39.67,1349,1263.7,10,1
2026-03-17 10:25:00,45.27,63.38,36.52,62.56,1453,2076.2,10,1
2026-03-17 10:30:00,41.39,63.45,36.93,36.57,1431,1362.0,10,1
2026-03-17 10:35:00,50.22,63.44,36.84,46.7,1420,1871.8,10,1
2026-03-17 10:40:00,37.79,63.99,36.43,39.84,1457,1417.4,10,1
2026-03-17 10:45:00,51.87,64.09,36.28,50.24,1475,1896.0,10,1
2026-03-17 10:50:00,48.11,65.73,36.77,55.26,1459,1699.0,10,1
2026-03-17 10:55:00,42.61,64.74,37.21,51.07,1378,1668.1,10,1
2026-03-17 11:00:00,49.92,64.73,36.6,53.71,1529,1969.3,11,1
2026-03-17 11:05:00,56.63,65.68,37.07,50.56,1455,2052.3,11,1
2026-03-17 11:10:00,43.89,66.02,36.67,43.75,1567,1461.8,11,1
2026-03-17 11:15:00,39.46,66.76,36.62,43.27,1533,1587.0,11,1
2026-03-17 11:20:00,47.18,67.54,37.11,55.59,1588,2017.2,11,1
2026-03-17 11:25:00,41.84,67.98,36.38,45.71,1634,1543.4,11,1
2026-03-17 11:30:00,40.26,66.59,36.43,53.27,1591,1685.5,11,1
2026-03-17 11:35:00,50.22,68.0,37.32,63.36,1596,2165.3,11,1
2026-03-17 11:40:00,38.98,68.79,36.82,38.35,1638,1359.8,11,1
2026-03-17 11:45:00,42.06,69.42,36.71,48.37,1641,1757.8,11,1
2026-03-17 11:50:00,47.71,70.33,36.55,58.16,1700,1922.6,11,1
2026-03-17 11:55:00,44.67,71.3,36.59,42.62,1468,1709.8,11,1
2026-03-17 12:00:00,50.36,71.95,37.15,53.48,1725,1752.5,12,1
2026-03-17 12:05:00,42.73,70.6,36.93,47.14,1716,1652.0,12,1
2026-03-17 12:10:00,45.57,70.38,36.55,60.66,1723,2122.0,12,1
2026-03-17 12:15:00,56.34,71.77,36.88,72.12,1700,2283.5,12,1
2026-03-17 12:20:00,49.2,72.49,37.16,48.28,1741,1765.1,12,1
2026-03-17 12:25:00,39.23,72.04,37.1,50.64,1855,1735.5,12,1
2026-03-17 12:30:00,46.54,72.69,36.89,56.04,1723,2193.9,12,1
2026-03-17 12:35:00,65.32,89.86,37.19,85.38,2570,2870.3,12,1
2026-03-17 12:40:00,46.5,72.71,37.0,60.21,1778,2024.6,12,1
2026-03-17 12:45:00,55.37,72.77,37.2,51.83,1798,2218.6,12,1
2026-03-17 12:50:00,45.55,72.55,36.99,50.21,1726,1819.4,12,1
2026-03-17 12:55:00,49.9,73.87,37.23,54.88,1822,1960.7,12,1
2026-03-17 13:00:00,51.63,73.62,36.68,62.78,1714,2034.8,13,1
2026-03-17 13:05:00,46.42,73.04,37.44,53.87,1848,2186.2,13,1
2026-03-17 13:10:00,53.47,73.69,36.48,59.06,1799,2149.1,13,1
2026-03-17 13:15:00,45.88,75.29,36.39,45.82,1848,1836.7,13,1
2026-03-17 13:20:00,57.32,76.57,37.59,59.83,1818,2388.2,13,1
2026-03-17 13:25:00,52.2,75.24,37.0,57.93,1828,2159.7,13,1
2026-03-17 13:30:00,58.36,76.0,36.94,74.76,1871,2622.7,13,1
2026-03-17 13:35:00,45.31,76.28,36.92,50.08,1955,1931.5,13,1
2026-03-17 13:40:00,45.72,75.7,36.72,49.51,1884,1912.1,13,1
2026-03-17 13:45:00,43.3,76.48,36.83,53.44,1959,2088.0,13,1
